concurrency,p90_e2e_latency_ms,p95_itl_ms,total_output_tokens,server_info,total_output_tokens_retokenized,failed,duration,output_throughput,model_id,sharegpt_output_len,task_id,tokenizer_id,max_output_tokens_per_s,endpoint_type,std_tpot_ms,random_range_ratio,repeats,p99_ttft_ms,burstiness,max_concurrent_requests,max_concurrent_num,output_length,std_ttft_ms,std_itl_ms,max_concurrency,backend,dataset_name,total_throughput,completed,total_input_text_tokens,repeat_no,median_ttft_ms,mean_e2e_latency_ms,p99_e2e_latency_ms,mean_itl_ms,request_goodput,date,input_throughput,random_input_len,total_token_throughput,p99_itl_ms,total_input_vision_tokens,accept_length,num_prompts,median_e2e_latency_ms,random_output_len,request_throughput,mean_ttft_ms,base_url,others,median_tpot_ms,total_input_tokens,label,request_rate,hostname,reporter,p99_tpot_ms,input_length,mean_tpot_ms,model,median_itl_ms,timestamp,std_e2e_latency_ms,tag
14,1005.0618499808481,13.661638760822825,1030,,1030,,1.155445653013885,891.4309360317637,,,2026-mi350x8-deepseek,,1000.0,,3.7003584115559973,0.0,3,202.2988727860502,,14,40,140,26.249926302210127,3.62364557214163,,sglang,random,38460.48482166558,14,43409,0,198.37072798691224,659.3215421390986,1134.1279525868592,6.447343621116524,,2026-03-15,37569.05388563382,5600,,18.71154530090281,0,2.662065880439203,,658.3296729950234,140,12.116536994606497,191.42239357253337,http://mi350-sglang.default.svc.cluster.local:80,sglbench-mi350x8-tp8-sglang-mtp-v0.5.9-rocm720-mi35x-20260315,6.8900539844319235,43409,,10000.0,power-bench-sglang-599d54f949-rdwhh,rs-cai-cpu-pool-ve4vx,18.916919199400574,5600,7.89116196285586,amd/DeepSeek-R1-MXFP4,4.998156997316983,2026-03-16 00:14:59.959000,257.04027926488686,
14,997.9408602986953,10.203899000771344,1030,,1030,,1.1465859590098262,898.3190417659501,,,2026-mi350x8-deepseek,,1005.0,,3.652759345492232,0.0,3,220.2390562821529,,14,40,140,26.476798980398748,3.224703469814884,,sglang,random,38757.6698029486,14,43409,1,216.66200351319276,660.2459895719741,1124.7372553500463,6.215821581699713,,2026-03-15,37859.35076118265,5600,,18.926570165785975,0,2.6626710108279843,,684.004435010138,140,12.210161732741069,209.1484983580553,http://mi350-sglang.default.svc.cluster.local:80,sglbench-mi350x8-tp8-sglang-mtp-v0.5.9-rocm720-mi35x-20260315,6.640461472697645,43409,,10000.0,power-bench-sglang-599d54f949-rdwhh,rs-cai-cpu-pool-ve4vx,18.60486306241779,5600,7.652836355214981,amd/DeepSeek-R1-MXFP4,4.9323509956593625,2026-03-16 00:15:11.539000,248.82377440124816,
14,1344.6278365910987,13.135426495864522,1030,,1030,,1.4026545910164714,734.3219111795604,,,2026-mi350x8-deepseek,,811.0,,4.240092856596012,0.0,3,542.8565126974718,,14,40,140,150.1778535398242,10.751574301725073,,sglang,random,31682.069330979113,14,43409,2,537.9552945087198,981.159001996275,1393.5947515891166,6.941722999032409,,2026-03-15,30947.747419799554,5600,,20.151871885173037,0,2.6632009241979917,,981.8751325074118,140,9.98107452088723,477.3817570697117,http://mi350-sglang.default.svc.cluster.local:80,sglbench-mi350x8-tp8-sglang-mtp-v0.5.9-rocm720-mi35x-20260315,6.670534628923275,43409,,10000.0,power-bench-sglang-599d54f949-rdwhh,rs-cai-cpu-pool-ve4vx,20.01104866340174,5600,8.506409314547646,amd/DeepSeek-R1-MXFP4,4.841529756959062,2026-03-16 00:15:23.435000,245.8358855785116,
15,1027.7296397835016,13.05470824445365,1091,,1091,,1.1293732690101024,966.0225099503757,,,2026-mi350x8-deepseek,,1058.0,,3.717547462177091,0.0,3,211.7090881074546,,15,40,140,27.139613713045833,3.657978983673595,,sglang,random,44160.776041489495,15,48783,0,207.64547999715433,662.3521177330986,1115.282813530066,6.43704971290461,,2026-03-15,43194.75353153912,5600,,19.764661010412965,0,2.663816446923052,,662.7964540093672,140,13.28170270325906,200.59403713288097,http://mi350-sglang.default.svc.cluster.local:80,sglbench-mi350x8-tp8-sglang-mtp-v0.5.9-rocm720-mi35x-20260315,6.670005766985317,48783,,10000.0,power-bench-sglang-599d54f949-rdwhh,rs-cai-cpu-pool-ve4vx,19.254507028381337,5600,7.768592065224084,amd/DeepSeek-R1-MXFP4,5.00383650069125,2026-03-16 00:15:34.958000,251.23553833059276,
15,1382.117096794536,13.444002011965495,1091,,1091,,1.593121873011114,684.8189196837352,,,2026-mi350x8-deepseek,,847.0,,4.291913713020779,0.0,3,556.3056552904891,,15,40,140,149.0330035535946,10.70393999864833,,sglang,random,31305.828414579846,15,48783,1,551.0261790186632,1014.2145549315804,1565.2900465560379,7.2598325288884835,,2026-03-15,30621.009494896112,5600,,19.90095476503484,0,2.6642149974707126,,988.8307780202013,140,9.415475522691136,493.43648179783486,http://mi350-sglang.default.svc.cluster.local:80,sglbench-mi350x8-tp8-sglang-mtp-v0.5.9-rocm720-mi35x-20260315,6.955531467004524,48783,,10000.0,power-bench-sglang-599d54f949-rdwhh,rs-cai-cpu-pool-ve4vx,20.733461939392143,5600,8.684393113499553,amd/DeepSeek-R1-MXFP4,5.088055670057656,2026-03-16 00:15:47.086000,269.4842627790833,
15,1024.67907461687,13.88477924047038,1091,,1091,,1.1436934840166941,953.9269176985842,,,2026-mi350x8-deepseek,,1052.0,,3.3750591713913463,0.0,3,216.80546874878928,,15,40,140,34.87320757651004,3.907021185354084,,sglang,random,43607.837849036834,15,48783,2,211.51750601711683,670.0228045345284,1127.4600428540725,6.569030811349328,,2026-03-15,42653.91093133825,5600,,19.48104224720737,0,2.664244674551478,,635.9151249926072,140,13.115402168174851,198.79861133522354,http://mi350-sglang.default.svc.cluster.local:80,sglbench-mi350x8-tp8-sglang-mtp-v0.5.9-rocm720-mi35x-20260315,7.119921716609193,48783,,10000.0,power-bench-sglang-599d54f949-rdwhh,rs-cai-cpu-pool-ve4vx,18.143881743890226,5600,7.822359423901592,amd/DeepSeek-R1-MXFP4,4.974595751264133,2026-03-16 00:15:58.661000,256.6085735774395,
16,960.3346520016203,16.395258133707085,1114,,1112,,1.0370079379936215,1074.2444287893697,,,2026-mi350x8-deepseek,,1107.0,,4.089205809303355,0.0,3,214.620394539088,,16,40,140,26.58485988912621,3.9309429097213737,,sglang,random,52410.39919632158,16,53236,0,209.31551649118774,652.6206268063106,1017.7817097937805,6.551718597494588,,2026-03-15,51336.154767532214,5600,,19.228120400803164,0,2.6645418963175973,,692.8003185021225,140,15.429004363222544,203.00260606200027,http://mi350-sglang.default.svc.cluster.local:80,sglbench-mi350x8-tp8-sglang-mtp-v0.5.9-rocm720-mi35x-20260315,7.184461328364232,53236,,10000.0,power-bench-sglang-599d54f949-rdwhh,rs-cai-cpu-pool-ve4vx,20.760296756842372,5600,8.264730586291906,amd/DeepSeek-R1-MXFP4,4.954625997925177,2026-03-16 00:16:10.164000,248.16664791904785,
16,908.2062484958442,11.159968009451404,1114,,1111,,1.0792513779888395,1032.196967935231,,,2026-mi350x8-deepseek,,1101.0,,3.6601637141553542,0.0,3,209.88425340910908,,16,40,140,26.06293135928844,3.6909140259652577,,sglang,random,50358.981335080614,16,53236,1,204.80320550268516,635.3013733169064,1043.5612984147156,6.368821253125362,,2026-03-15,49326.78436714538,5600,,20.134461242996622,0,2.6652751604207916,,674.2103585129371,140,14.825091101403675,198.2350418184069,http://mi350-sglang.default.svc.cluster.local:80,sglbench-mi350x8-tp8-sglang-mtp-v0.5.9-rocm720-mi35x-20260315,7.199839315453862,53236,,10000.0,power-bench-sglang-599d54f949-rdwhh,rs-cai-cpu-pool-ve4vx,19.353660771074434,5600,7.917982073686203,amd/DeepSeek-R1-MXFP4,5.0388682502671145,2026-03-16 00:16:21.766000,241.9060129019787,
16,1263.9964819973102,15.300226226099747,1114,,1112,,1.4124442210013513,788.7037119315271,,,2026-mi350x8-deepseek,,849.0,,3.8782571724235657,0.0,3,537.6012941909721,,16,40,140,102.779674535285,7.1854304958065836,,sglang,random,38479.39564046544,16,53236,2,532.7779319923138,978.250621312327,1384.7291053418303,6.870396896177446,,2026-03-15,37690.69192853391,5600,,19.98478487279499,0,2.6656312649070117,,991.9429234869312,140,11.327880961314573,506.7637558076967,http://mi350-sglang.default.svc.cluster.local:80,sglbench-mi350x8-tp8-sglang-mtp-v0.5.9-rocm720-mi35x-20260315,7.426736899728176,53236,,10000.0,power-bench-sglang-599d54f949-rdwhh,rs-cai-cpu-pool-ve4vx,20.035709972816054,5600,8.432761958003693,amd/DeepSeek-R1-MXFP4,5.308734245772939,2026-03-16 00:16:33.670000,246.3241266739816,
17,985.2509411983192,11.88421699043829,1236,,1234,,1.0701802769908682,1154.9455980214693,,,2026-mi350x8-deepseek,,1215.0,,4.235378443592218,0.0,3,208.03837880142964,,17,40,140,25.537614739066672,3.674497832604738,,sglang,random,53667.593427803455,17,56198,0,202.5051949894987,666.5010147056926,1048.3586020674556,6.55751338963843,,2026-03-15,52512.64782978199,5600,,19.313464470324107,0,2.6661162379116363,,685.0313289905898,140,15.885174082819564,196.28276893533493,http://mi350-sglang.default.svc.cluster.local:80,sglbench-mi350x8-tp8-sglang-mtp-v0.5.9-rocm720-mi35x-20260315,6.7709265288816045,56198,,10000.0,power-bench-sglang-599d54f949-rdwhh,rs-cai-cpu-pool-ve4vx,21.88383448852359,5600,8.123493174872694,amd/DeepSeek-R1-MXFP4,5.232605501078069,2026-03-16 00:16:45.215000,258.1672270270461,
17,1188.2649058126847,18.274518812540908,1236,,1227,,1.314290649985196,940.4312508910583,,,2026-mi350x8-deepseek,,1107.0,,3.7128423575662897,0.0,3,206.47224787971936,,17,40,140,25.57491169314555,4.203712507941286,,sglang,random,43699.61849812058,17,56198,1,201.2840179959312,736.2709542965817,1305.1149368786719,7.541517460224249,,2026-03-15,42759.18724722953,5600,,19.66334988886956,0,2.6654446760807144,,718.6703110055532,140,12.934734033291255,195.49396923599383,http://mi350-sglang.default.svc.cluster.local:80,sglbench-mi350x8-tp8-sglang-mtp-v0.5.9-rocm720-mi35x-20260315,7.905648553931563,56198,,10000.0,power-bench-sglang-599d54f949-rdwhh,rs-cai-cpu-pool-ve4vx,20.84823535672123,5600,8.670612340103672,amd/DeepSeek-R1-MXFP4,6.290201670102154,2026-03-16 00:16:57.102000,334.95697100357563,
17,1015.945522603579,15.853948405128902,1236,,1231,,1.0946020380069967,1129.1775066036369,,,2026-mi350x8-deepseek,,1204.0,,4.056607857200854,0.0,3,211.56650016084313,,17,40,140,25.403402613832387,3.8756160907229287,,sglang,random,52470.211095690356,17,56198,2,205.88920198497362,688.83309352917,1068.4267357620408,6.822007174665335,,2026-03-15,51341.03358908672,5600,,19.242045816499726,0,2.6652950968998335,,737.5266599992756,140,15.530758585972352,199.64876270387322,http://mi350-sglang.default.svc.cluster.local:80,sglbench-mi350x8-tp8-sglang-mtp-v0.5.9-rocm720-mi35x-20260315,7.094067626167089,56198,,10000.0,power-bench-sglang-599d54f949-rdwhh,rs-cai-cpu-pool-ve4vx,21.253627992275778,5600,8.192185486913182,amd/DeepSeek-R1-MXFP4,5.618662330865239,2026-03-16 00:17:08.697000,269.7154751829671,
18,1026.7087968095439,13.403825199929992,1267,,1265,,1.1267413639870938,1124.4816605619112,,,2026-mi350x8-deepseek,,1227.0,,4.1561333043186135,0.0,3,205.63885291107,,18,40,140,23.852330626965173,3.776145073186486,,sglang,random,53234.04457945067,18,58714,0,197.32746298541315,662.6967790507479,1100.2442114742005,6.768652194587281,,2026-03-15,52109.562918888754,5600,,19.76548447040841,0,2.6658490285991046,,696.2528230069438,140,15.975272210035044,193.02140733311214,http://mi350-sglang.default.svc.cluster.local:80,sglbench-mi350x8-tp8-sglang-mtp-v0.5.9-rocm720-mi35x-20260315,7.244620018249599,58714,,10000.0,power-bench-sglang-599d54f949-rdwhh,rs-cai-cpu-pool-ve4vx,21.99808053439481,5600,8.280475276727397,amd/DeepSeek-R1-MXFP4,5.488374998094514,2026-03-16 00:17:20.428000,270.46673781022906,
18,1503.2256509031868,18.126866186503317,1267,,1256,,1.5968153059948236,793.4543182567085,,,2026-mi350x8-deepseek,,831.0,,4.188280070432302,0.0,3,551.5297959791496,,18,40,140,136.9282773624968,10.196538945032094,,sglang,random,37562.89144700523,18,58714,1,546.4999650139362,1060.0359707281716,1580.4343260670428,8.08664605204535,,2026-03-15,36769.43712874853,5600,,19.924753590021282,0,2.665100613716446,,1048.5533439932624,140,11.272437039163972,498.90578827924196,http://mi350-sglang.default.svc.cluster.local:80,sglbench-mi350x8-tp8-sglang-mtp-v0.5.9-rocm720-mi35x-20260315,7.654247607477729,58714,,10000.0,power-bench-sglang-599d54f949-rdwhh,rs-cai-cpu-pool-ve4vx,22.34137573083279,5600,9.272249408012204,amd/DeepSeek-R1-MXFP4,6.253665672071899,2026-03-16 00:17:32.555000,320.4892010370632,
18,1265.5196787120076,16.49507770198398,1267,,1264,,1.4083309059788007,899.6465210137708,,,2026-mi350x8-deepseek,,1009.0,,3.8777818287896544,0.0,3,507.7940945033333,,18,40,140,43.66909172328718,4.39811377179643,,sglang,random,42590.13257847434,18,58714,2,502.88767500023823,947.9799596091551,1378.175115502963,6.629405218981648,,2026-03-15,41690.48605746057,5600,,20.634725816198596,0,2.6653878645554805,,983.572291006567,140,12.78108711779627,488.7035172756037,http://mi350-sglang.default.svc.cluster.local:80,sglbench-mi350x8-tp8-sglang-mtp-v0.5.9-rocm720-mi35x-20260315,7.313206912863092,58714,,10000.0,power-bench-sglang-599d54f949-rdwhh,rs-cai-cpu-pool-ve4vx,20.646856353643134,5600,8.121473084066917,amd/DeepSeek-R1-MXFP4,5.456968501675874,2026-03-16 00:17:44.446000,254.04922243073375,
19,1040.9499485976994,17.906202895392223,1331,,1328,,1.1923389429866802,1116.2933223215782,,,2026-mi350x8-deepseek,,1273.0,,4.072144250452067,0.0,3,210.9880994982086,,19,40,140,24.639762680755073,4.168586051401263,,sglang,random,50570.35195794455,19,58966,0,205.45484698959626,691.0332633139517,1156.3702339248268,7.108638274319939,,2026-03-15,49454.058635622976,5600,,21.78761661547469,0,2.6654008243412215,,736.0823759809136,140,15.935066208948149,200.15718715608514,http://mi350-sglang.default.svc.cluster.local:80,sglbench-mi350x8-tp8-sglang-mtp-v0.5.9-rocm720-mi35x-20260315,7.433862396949575,58966,,10000.0,power-bench-sglang-599d54f949-rdwhh,rs-cai-cpu-pool-ve4vx,22.165084481312082,5600,8.48072723801477,amd/DeepSeek-R1-MXFP4,5.90769366438811,2026-03-16 00:17:56.140000,269.4272638103926,
19,1388.923327618977,16.954462278226863,1331,,1331,,1.582780532015022,840.9251776084947,,,2026-mi350x8-deepseek,,922.0,,3.7407144402575314,0.0,3,551.0904564004159,,19,40,140,133.07868346655982,11.766928781622546,,sglang,random,38095.61640440226,19,58966,1,544.3335509917233,1023.5479424698401,1553.6183176137274,7.58635024082717,,2026-03-15,37254.691226793766,5600,,20.977151753904764,0,2.6655276706762403,,992.6331419846974,140,12.004191115372953,499.6847640477905,http://mi350-sglang.default.svc.cluster.local:80,sglbench-mi350x8-tp8-sglang-mtp-v0.5.9-rocm720-mi35x-20260315,7.325828507047435,58966,,10000.0,power-bench-sglang-599d54f949-rdwhh,rs-cai-cpu-pool-ve4vx,20.168895968573636,5600,8.784287908748523,amd/DeepSeek-R1-MXFP4,5.4155552497832105,2026-03-16 00:18:08.242000,281.25310912449044,
